CustomerID,R_log,F_log,M_log,R_scaled,F_scaled,M_scaled
12346,5.786897381366708,2.5649493574615367,11.258774359980725,0.8492800237357426,1.2544959545938104,3.206219367977329
12347,1.0986122886681098,2.1972245773362196,8.501577904958904,-2.089437203780077,0.8001660338568091,1.2159934940907748
12348,4.330733340286331,1.791759469228055,7.6110507905938976,-0.063474697660434,0.2992073267345332,0.5731847086744531
12349,2.9444389791664403,1.6094379124341003,8.396084883164011,-0.9324336113953684,0.07394609082159041,1.1398455137362118
12350,5.739792912179234,0.6931471805599453,5.815323849389109,0.8197539364016342,-1.058145946714099,-0.7230240595878158
12351,5.929589143389895,0.6931471805599453,5.710195202428391,0.938722267752682,-1.058145946714099,-0.7989090234201262
12352,3.6109179126442243,2.3978952727983707,7.9553689666784315,-0.5146703813738428,1.0480979277381186,0.8217237424617436
12353,5.3230099791384085,1.0986122886681098,6.010678766031786,0.5585054924089414,-0.5571872395918231,-0.5820111081947204
12354,5.4510384535657,0.6931471805599453,6.985086621918461,0.6387564745853443,-1.058145946714099,0.12134527505169301
12355,5.3706380281276624,1.0986122886681098,6.854997755239065,0.5883597707453135,-0.5571872395918231,0.027443287074611283
12356,3.1354942159291497,1.9459101490553132,8.759783228184277,-0.8126761084747194,0.48966298795922886,1.4023737261277092
12357,3.5263605246161616,1.3862943611198906,9.814036474622236,-0.5676727581488388,-0.20175138038774237,2.1633648716328335
12358,0.6931471805599453,1.791759469228055,8.265668169533484,-2.3435913933812405,0.2992073267345332,1.0457068761422235
12359,4.060443010546419,2.3978952727983707,9.090924879587071,-0.23289844914573546,1.0480979277381186,1.641401555045379
12360,3.970291913552122,2.1972245773362196,8.355589137409874,-0.28940708217003314,0.8001660338568091,1.1106144878383573
12361,5.662960480135946,1.6094379124341003,6.238812787119009,0.7715937270258892,0.07394609082159041,-0.41733723062077743
12362,1.3862943611198906,2.4849066497880004,8.586202329437555,-1.9091119365137732,1.15560189306089,1.2770779042543725
12363,4.700480365792417,1.0986122886681098,6.315358001522335,0.1682906349064094,-0.5571872395918231,-0.3620846330228719
12364,2.0794415416798357,1.6094379124341003,7.180907299649593,-1.4746324796463062,0.07394609082159041,0.26269442656125236
12365,5.676753802268282,1.0986122886681098,6.465180028897591,0.7802396759333261,-0.5571872395918231,-0.2539386665585365
12366,6.452048954437226,0.6931471805599453,6.217085028297085,1.266211235904508,-1.058145946714099,-0.4330209689739878
12367,1.6094379124341003,0.6931471805599453,5.135210028677887,-1.7692407926967335,-1.058145946714099,-1.2139503121230573
12368,6.444131256700441,0.6931471805599453,6.822959627277421,1.2612482538585592,-1.058145946714099,0.00431721961430496
12369,6.025865973825314,1.3862943611198906,7.491171295388921,0.9990706413300087,-0.20175138038774237,0.48665214670526424
12370,3.9512437185814275,2.0794415416798357,8.370445706855367,-0.3013468976050282,0.654643185938614,1.1213383986622523
12371,3.8066624897703196,1.791759469228055,8.31100016480189,-0.3919734997594728,0.2992073267345332,1.0784288498462586
12372,4.276666119016055,1.3862943611198906,7.169380809114136,-0.09736518670904522,-0.20175138038774237,0.25437426509543015
12373,5.7430031878094825,1.3862943611198906,7.028777507229587,0.8217662057310694,-0.20175138038774237,0.15288264709525515
12374,3.258096538021482,1.6094379124341003,8.003102242273277,-0.7358263544724954,0.07394609082159041,0.8561790312610568
12375,2.3978952727983707,1.0986122886681098,6.127960291696519,-1.275018879513032,-0.5571872395918231,-0.49735383740732014
12376,5.966146739123692,1.0986122886681098,6.222873842839224,0.961637349548109,-0.5571872395918231,-0.4288424315832579
12377,5.755742213586912,1.6094379124341003,8.139533893646055,0.8297512991658103,0.07394609082159041,0.9546594286533505
12378,4.867534450455582,1.0986122886681098,8.597356507200939,0.2730037030794783,-0.5571872395918231,1.2851293193598083
12379,4.406719247264253,1.6094379124341003,7.390934231218893,-0.015845108275565407,0.07394609082159041,0.4142980718731035
12380,3.091042453358316,2.4849066497880004,9.177538215743802,-0.8405394226455647,1.15560189306089,1.7039216204287486
12381,1.6094379124341003,1.791759469228055,7.520944331624911,-1.7692407926967335,0.2992073267345332,0.5081432040265895
12383,5.220355825078324,1.791759469228055,7.523783805985769,0.494159676178131,0.2992073267345332,0.510192820524146
12384,3.367295829986474,1.0986122886681098,6.373780434317173,-0.6673779060132023,-0.5571872395918231,-0.3199135947017141
12385,5.940171252720432,0.6931471805599453,7.570133925870446,0.9453553598915401,-1.058145946714099,0.5436497066608645
12386,5.823045895483019,1.0986122886681098,5.998688392197302,0.8719386844362496,-0.5571872395918231,-0.590666114333111
12387,6.030685260261263,0.6931471805599453,4.976319863681136,1.0020914729973731,-1.058145946714099,-1.3286419282778208
12388,2.772588722239781,2.1972245773362196,8.269272711457157,-1.0401530227788391,0.8001660338568091,1.0483087410136718
12389,5.998936561946683,1.3862943611198906,7.268453120207762,0.9821907108117364,-0.20175138038774237,0.32588758673964785
12390,4.382026634673881,0.6931471805599453,6.311444385858925,-0.0313229652268653,-1.058145946714099,-0.3649095964525106
12391,3.091042453358316,1.9459101490553132,7.910531916476688,-0.8405394226455647,0.48966298795922886,0.7893590347320022
12392,6.3835066348840055,0.6931471805599453,5.462771921513567,1.2232474460960259,-1.058145946714099,-0.9775064587177452
12393,4.290459441148391,1.9459101490553132,7.783411498760109,-0.08871923780160836,0.48966298795922886,0.697599760931253
12394,4.1588830833596715,1.0986122886681098,7.149508589545504,-0.1711941090439049,-0.5571872395918231,0.2400299098047466
12395,2.995732273553991,2.772588722239781,8.46002371869161,-0.9002818789617995,1.5110377522649707,1.1859984545545685
12396,6.51471269087253,0.6931471805599453,6.837794081676172,1.3054902042611318,-1.058145946714099,0.015025167143981786
12397,3.58351893845611,1.0986122886681098,7.7877554007552545,-0.5318446435765124,-0.5571872395918231,0.7007353177497089
12398,3.828641396489095,0.6931471805599453,7.400412858792405,-0.37819665160725213,-1.058145946714099,0.42114002534050354
12399,4.787491742782046,2.0794415416798357,7.582382009904704,0.22283122437429814,0.654643185938614,0.5524907356365539
12400,6.028278520230698,0.6931471805599453,5.32908902521479,1.0005828769435647,-1.058145946714099,-1.0740027234744083
12401,5.717027701406222,0.6931471805599453,4.446174454497633,0.8054842160745005,-1.058145946714099,-1.7113165499419596
12402,5.780743515792329,1.9459101490553132,7.137198942844827,0.8454226493607483,0.48966298795922886,0.23114444307731458
12403,3.912023005428146,1.0986122886681098,6.927910785185701,-0.3259312782772926,-0.5571872395918231,0.0800740666039255
12404,6.52649485957079,0.6931471805599453,4.162626069638506,1.3128755192422958,-1.058145946714099,-1.9159901527305978
12405,5.003946305945459,0.6931471805599453,7.445061184797548,0.35850956755640884,-1.058145946714099,0.45336850636850967
12406,3.1354942159291497,1.791759469228055,8.762702357276806,-0.8126761084747194,0.2992073267345332,1.404480839764311
12407,3.912023005428146,1.791759469228055,7.4437338971514055,-0.3259312782772926,0.2992073267345332,0.4524104309253793
12408,3.4965075614664802,2.1972245773362196,8.37603737805411,-0.5863852330444015,0.8001660338568091,1.1253746321623121
12409,4.3694478524670215,2.0794415416798357,10.061358019654037,-0.03920761456912417,0.654643185938614,2.3418888709638828
12410,5.733341276897746,1.3862943611198906,6.9223581363660704,0.8157099136145206,-0.20175138038774237,0.07606600061018508
12411,6.016157159698354,0.6931471805599453,5.8519150821578965,0.9929849492764087,-1.058145946714099,-0.6966114265376001
12412,4.31748811353631,1.9459101490553132,7.862470253064629,-0.07177708867612947,0.48966298795922886,0.7546667059026625
12413,4.204692619390966,1.6094379124341003,6.908205177762502,-0.14247971346900132,0.07394609082159041,0.0658499768830532
12414,5.384495062789089,1.9459101490553132,6.860045031492727,0.5970456560267433,0.48966298795922886,0.031086560216935028
12415,3.2188758248682006,3.367295829986474,11.88075357052652,-0.7604107351447599,2.245808014503504,3.6551823410702196
12416,6.48768401848461,0.6931471805599453,5.315960801720632,1.2885480551356525,-1.058145946714099,-1.083479063119576
12417,1.3862943611198906,3.044522437723423,8.824444040293804,-1.9091119365137732,1.8470162614078611,1.4490478109766531
12418,4.727387818712341,1.6094379124341003,7.6119413066572985,0.185156801080369,0.07394609082159041,0.573827509482957
12419,5.955837369464831,1.0986122886681098,6.222596109144375,0.9551752164605741,-0.5571872395918231,-0.4290429079709787
12420,4.1588830833596715,0.6931471805599453,6.3992436425478765,-0.1711941090439049,-1.058145946714099,-0.3015334985861091
12421,2.772588722239781,1.9459101490553132,7.00270175629109,-1.0401530227788391,0.48966298795922886,0.13406039955308383
12422,4.564348191467836,2.8903717578961645,8.562701786647002,0.08296008055725855,1.6565606001831652,1.26011451804845
12423,0.0,2.3978952727983707,7.872222653526559,-2.7780708502487075,1.0480979277381186,0.7617062767306624
12424,5.093750200806762,1.6094379124341003,8.114034421663943,0.4148005668682754,0.07394609082159041,0.9362531562904177
12425,4.3694478524670215,1.0986122886681098,7.4630244913725114,-0.03920761456912417,-0.5571872395918231,0.4663349518537176
12426,5.272999558563747,1.0986122886681098,7.205048515865767,0.5271578926806417,-0.5571872395918231,0.2801202697771066
12427,3.091042453358316,1.3862943611198906,6.717562827807614,-0.8405394226455647,-0.20175138038774237,-0.07176130462272964
12428,3.258096538021482,2.302585092994046,8.981865132439246,-0.7358263544724954,0.9303406571479473,1.5626790069375736
12429,2.302585092994046,2.1972245773362196,8.733176771201169,-1.3347613358292665,0.8001660338568091,1.3831683992806556
12430,3.784189633918261,0.6931471805599453,5.5506312951620265,-0.4060599657780977,-1.058145946714099,-0.9140869666535691
12431,3.58351893845611,3.332204510175204,9.252750225181329,-0.5318446435765124,2.202452120611942,1.7582118712873445
12432,3.7612001156935624,1.791759469228055,8.529185001388596,-0.4204702868066602,0.2992073267345332,1.23592111205836
12433,0.0,2.3978952727983707,9.72884483782588,-2.7780708502487075,1.0480979277381186,2.1018710308577075
12434,4.442651256490317,1.3862943611198906,7.007084643758051,0.006677842535668061,-0.20175138038774237,0.13722409723708134
12435,4.382026634673881,1.9459101490553132,9.541579654832375,-0.0313229652268653,0.48966298795922886,1.9666974882568689
12436,4.605170185988092,0.6931471805599453,6.234430333369278,0.10854817859017486,-1.058145946714099,-0.420500615234863
12437,0.6931471805599453,3.6888794541139363,9.44812817095412,-2.3435913933812405,2.6431297898006605,1.8992414457870468
12438,2.70805020110221,1.0986122886681098,7.9751692554798295,-1.0806071462281033,-0.5571872395918231,0.8360161759991487
12439,6.52649485957079,1.0986122886681098,7.042181271332972,1.3128755192422958,-0.5571872395918231,0.1625578800941377
12440,6.137727054086234,1.0986122886681098,6.757164920349636,1.069187555543107,-0.5571872395918231,-0.04317534402002064
12441,5.905361848054571,0.6931471805599453,5.162211233551045,0.9235360815949948,-1.058145946714099,-1.1944600445845235
12442,1.3862943611198906,0.6931471805599453,5.153638355178593,-1.9091119365137732,-1.058145946714099,-1.2006482015145314
12443,6.597145701886651,0.6931471805599453,6.186846280636522,1.3571609761517893,-1.058145946714099,-0.4548481905629194
12444,3.091042453358316,1.791759469228055,8.518484357502437,-0.8405394226455647,0.2992073267345332,1.2281970711070198
12445,3.1354942159291497,1.0986122886681098,6.077596370737269,-0.8126761084747194,-0.5571872395918231,-0.5337080037638425
12446,4.060443010546419,0.6931471805599453,6.9110598129904375,-0.23289844914573546,-1.058145946714099,0.06791053694245595
12447,5.497168225293202,0.6931471805599453,6.168543217293113,0.667671600734158,-1.058145946714099,-0.4680598825230954
12448,3.8066624897703196,0.6931471805599453,6.110247083097449,-0.3919734997594728,-1.058145946714099,-0.51013975478336
12449,3.1354942159291497,1.9459101490553132,8.484027231195778,-0.8126761084747194,0.48966298795922886,1.2033248991620769
12450,5.056245805348308,1.791759469228055,6.5355315046537745,0.3912920107838828,0.2992073267345332,-0.20315689253549152
12451,2.3978952727983707,2.1972245773362196,9.447061726309741,-1.275018879513032,0.8001660338568091,1.8984716545302625
12452,2.833213344056216,1.0986122886681098,6.067429722163682,-1.002152215016306,-0.5571872395918231,-0.5410465911194917
12453,4.90527477843843,0.6931471805599453,6.562571204258897,0.2966601467091578,-1.058145946714099,-0.18363883836194186
12454,4.04305126783455,1.791759469228055,9.72201243740933,-0.24379996492673775,0.2992073267345332,2.0969392023458124
12455,4.30406509320417,2.3978952727983707,8.679473592468364,-0.08019092450637527,1.0480979277381186,1.344403857991146
12456,3.8066624897703196,1.3862943611198906,8.065277779528966,-0.3919734997594728,-0.20175138038774237,0.9010591712828855
12457,4.204692619390966,2.1972245773362196,8.005337036835723,-0.14247971346900132,0.8001660338568091,0.8577921720123802
12458,4.276666119016055,1.6094379124341003,7.483519968656931,-0.09736518670904522,0.07394609082159041,0.4811291929803561
12459,6.406879986069314,0.6931471805599453,6.121088314901487,1.2378983618221229,-1.058145946714099,-0.5023142333186489
12460,6.124683390894205,0.6931471805599453,5.791945965485506,1.0610115088705132,-1.058145946714099,-0.7398989069846793
12461,4.553876891600541,1.0986122886681098,6.718868216346018,0.07639644615660561,-0.5571872395918231,-0.07081903660266325
12462,2.9444389791664403,1.0986122886681098,7.082204261557526,-0.9324336113953684,-0.5571872395918231,0.191447657081242
12463,3.9889840465642745,1.6094379124341003,7.204729049594601,-0.27769045397534897,0.07394609082159041,0.27988966958264083
12464,2.3978952727983707,2.1972245773362196,7.100893128209941,-1.275018879513032,0.8001660338568091,0.20493783326999568
12465,2.8903717578961645,1.0986122886681098,6.610951732080795,-0.9663241004439796,-0.5571872395918231,-0.14871634377942664
12466,6.52649485957079,0.6931471805599453,4.055776969072842,1.3128755192422958,-1.058145946714099,-1.9931169908128004
12467,6.049733455231958,0.6931471805599453,4.896346147694128,1.0140312884323681,-1.058145946714099,-1.3863693196279365
12468,5.236441962829949,1.791759469228055,8.208420943133293,0.5042428108852147,0.2992073267345332,1.0043841365230037
12469,6.259581464064923,1.0986122886681098,8.029934343472139,1.1455685022587487,-0.5571872395918231,0.8755472347706228
12470,6.536691597591305,0.6931471805599453,5.3610573963692225,1.319267052413352,-1.058145946714099,-1.0509270085387976
12471,1.0986122886681098,4.382026634673881,10.59461243963838,-2.089437203780077,3.499524356127016,2.7268076684925155
12472,3.4965075614664802,2.995732273553991,9.69586603375249,-0.5863852330444015,1.7867352234743035,2.078065955583817
12473,3.4011973816621555,1.791759469228055,8.276152945361936,-0.646127689360636,0.2992073267345332,1.053275097150806
12474,2.8903717578961645,3.4657359027997265,9.423332572234017,-0.9663241004439796,2.3674323185913275,1.8813432499434473
12475,3.9889840465642745,1.0986122886681098,7.048073588295634,-0.27769045397534897,-0.5571872395918231,0.16681112859040315
12476,2.772588722239781,3.1780538303479458,9.5528592905137,-1.0401530227788391,2.0119964593872464,1.9748394625946417
12477,3.1354942159291497,2.302585092994046,9.917260764877222,-0.8126761084747194,0.9303406571479473,2.237875214522935
12478,1.3862943611198906,0.6931471805599453,6.525014994979364,-1.9091119365137732,-1.058145946714099,-0.21074801997179302
12479,2.4849066497880004,0.6931471805599453,6.269474999863032,-1.2204782900451427,-1.058145946714099,-0.3952043394215955
12480,3.367295829986474,2.0794415416798357,8.606274923740443,-0.6673779060132023,0.654643185938614,1.2915668959491338
12481,3.1354942159291497,2.772588722239781,9.408084881237475,-0.8126761084747194,1.5110377522649707,1.8703370160267185
12482,6.3578422665081,3.4011973816621555,10.072909600590481,1.2071604718637967,2.2876939305965793,2.350227143422537
12483,2.8903717578961645,2.995732273553991,8.536638892276656,-0.9663241004439796,1.7867352234743035,1.2413015507570697
12484,3.4965075614664802,2.5649493574615367,8.757012919140978,-0.5863852330444015,1.2544959545938104,1.4003740352001388
12485,6.272877006546167,0.6931471805599453,6.563996560309951,1.1539024322494078,-1.058145946714099,-0.18260997424631414
12486,6.068425588244111,0.6931471805599453,6.945320776868279,1.0257479166270527,-1.058145946714099,0.09264111304985656
12487,6.594413459749778,0.6931471805599453,5.65704021210407,1.3554483484257411,-1.058145946714099,-0.8372778661179224
12488,2.302585092994046,1.3862943611198906,7.169857970780942,-1.3347613358292665,-0.20175138038774237,0.25471869448622486
12489,5.820082930352362,0.6931471805599453,5.816902804925467,0.8700814346099641,-1.058145946714099,-0.7218843228249696
12490,1.791759469228055,3.091042453358316,9.192648794844782,-1.65495774691261,1.9044924940644754,1.714828882927729
12491,3.6635616461296463,0.6931471805599453,6.134265345739653,-0.48167216487133224,-1.058145946714099,-0.492802663090364
12492,4.1588830833596715,1.3862943611198906,6.573973420047142,-0.1711941090439049,-0.20175138038774237,-0.17540838208086326
12493,5.111987788356544,1.0986122886681098,6.0747481512447195,0.42623227625905835,-0.5571872395918231,-0.5357639327558648
12494,2.772588722239781,2.302585092994046,7.504540226523796,-1.0401530227788391,0.9303406571479473,0.49630223623819336
12495,6.46302945692067,0.6931471805599453,5.881649681100775,1.273094049380406,-1.058145946714099,-0.6751481143902295
12496,6.431331081933479,1.0986122886681098,3.8360055190042304,1.2532248309311722,-0.5571872395918231,-2.151754517519129
12497,4.406719247264253,1.3862943611198906,8.740256739530276,-0.015845108275565407,-0.20175138038774237,1.3882789296272404
12498,3.091042453358316,1.3862943611198906,6.00314605188182,-0.8405394226455647,-0.20175138038774237,-0.5874484438530295
12499,6.329720905522696,0.6931471805599453,5.9781766527810465,1.189533402188,-1.058145946714099,-0.6054720939470398
12500,3.1780538303479458,2.995732273553991,8.692189651745124,-0.7859988331776756,1.7867352234743035,1.3535826853251176
12501,5.820082930352362,0.6931471805599453,7.682662153888476,0.8700814346099641,-1.058145946714099,0.6248759067512444
12502,4.564348191467836,1.791759469228055,8.222787230875806,0.08296008055725855,0.2992073267345332,1.0147541475263084
12503,6.371611847231857,0.6931471805599453,7.027314514039777,1.2157915391492724,-1.058145946714099,0.15182661538072953
12504,2.9444389791664403,1.6094379124341003,6.659358020193259,-0.9324336113953684,0.07394609082159041,-0.11377525465798798
12505,6.013715156042802,0.6931471805599453,6.862967096192003,0.9914542492293056,-1.058145946714099,0.03319579286123119
12506,5.4510384535657,0.6931471805599453,4.310799125385514,0.6387564745853443,-1.058145946714099,-1.8090344627131465
12507,4.90527477843843,1.6094379124341003,7.520267076271057,0.2966601467091578,0.07394609082159041,0.5076543410998968
12508,3.295836866004329,1.0986122886681098,5.988660619775247,-0.7121699108428162,-0.5571872395918231,-0.5979044567789199
12509,5.652489180268651,0.6931471805599453,5.178970608915471,0.7650300926252362,-1.058145946714099,-1.1823626322221563
12510,4.962844630259907,2.302585092994046,8.552371128165808,0.33274615939571284,0.9303406571479473,1.2526575434951455
12511,6.061456918928017,0.6931471805599453,8.034313419300645,1.0213798058643435,-1.058145946714099,0.8787081811013533
12512,4.204692619390966,1.0986122886681098,4.891701596682476,-0.14247971346900132,-0.5571872395918231,-1.3897218937904123
12513,4.727387818712341,0.6931471805599453,6.418837907265026,0.185156801080369,-1.058145946714099,-0.2873897793205394
12514,5.5909869805108565,1.0986122886681098,7.3769836077601205,0.7264792002659332,-0.5571872395918231,0.4042280996323053
12515,5.869296913133774,0.6931471805599453,5.95246380975825,0.9009298101193035,-1.058145946714099,-0.6240323838320595
12516,4.356708826689592,1.6094379124341003,7.882171512471631,-0.04719270800386504,0.07394609082159041,0.7688876570969639
12517,3.367295829986474,1.791759469228055,7.817061677081847,-0.6673779060132023,0.2992073267345332,0.7218894539760999
12518,0.0,1.791759469228055,7.629436465014086,-2.7780708502487075,0.2992073267345332,0.5864560317509306
12519,4.1588830833596715,1.0986122886681098,6.575828695208771,-0.1711941090439049,-0.5571872395918231,-0.17406918964750265
12520,4.382026634673881,1.791759469228055,7.876737127834484,-0.0313229652268653,0.2992073267345332,0.7649649576847394
12521,4.962844630259907,0.6931471805599453,6.39806234681208,0.33274615939571284,-1.058145946714099,-0.3023861927544235
12522,3.6888794541139363,1.0986122886681098,5.266413817535028,-0.46580242209433226,-0.5571872395918231,-1.1192435403731404
12523,2.995732273553991,3.1780538303479458,8.378700942638904,-0.9002818789617995,2.0119964593872464,1.127297271785531
12524,2.302585092994046,2.8903717578961645,9.317139751972052,-1.3347613358292665,1.6565606001831652,1.8046901343769415
12525,6.212606095751519,1.3862943611198906,6.882160509570649,1.1161233381098166,-0.20175138038774237,0.04705016578587591
12526,0.0,1.3862943611198906,7.183612715167257,-2.7780708502487075,-0.20175138038774237,0.2646472754244747
12527,4.406719247264253,1.791759469228055,6.601922813543027,-0.015845108275565407,0.2992073267345332,-0.15523368397633264
12528,2.302585092994046,1.9459101490553132,7.567593835498341,-1.3347613358292665,0.48966298795922886,0.541816194372915
12529,6.270988431858299,0.6931471805599453,5.760414824222675,1.152718633299269,-1.058145946714099,-0.7626590164647857
12530,4.0943445622221,2.302585092994046,8.232243382929433,-0.21164823249316908,0.9303406571479473,1.0215798774993237
12531,2.70805020110221,1.0986122886681098,7.567449083282863,-1.0806071462281033,-0.5571872395918231,0.5417117079464864
12532,3.4339872044851463,0.6931471805599453,5.860301775655642,-0.6255743280970083,-1.058145946714099,-0.6905576633517495
12533,6.4425401664681985,1.0986122886681098,7.221755471439273,1.2602509245188172,-0.5571872395918231,0.2921798439854315
12534,4.875197323201151,0.6931471805599453,6.9940980992041535,0.2778069553784342,-1.058145946714099,0.12785002563747777
12535,4.5217885770490405,1.0986122886681098,6.575563866544399,0.0562828052602151,-0.5571872395918231,-0.17426035080289315
12536,3.784189633918261,1.3862943611198906,9.441676670894656,-0.4060599657780977,-0.20175138038774237,1.8945845624081563
12537,6.013715156042802,0.6931471805599453,6.598427281404094,0.9914542492293056,-1.058145946714099,-0.15775686236401532
12538,3.4011973816621555,1.0986122886681098,6.463731238695349,-0.646127689360636,-0.5571872395918231,-0.2549844461369499
12539,3.1354942159291497,2.0794415416798357,9.325074319439649,-0.8126761084747194,0.654643185938614,1.8104175396343174
12540,2.995732273553991,3.5263605246161616,10.010343998731724,-0.9002818789617995,2.442335020593583,2.305065443244158
12541,3.4011973816621555,1.3862943611198906,6.889774590946187,-0.646127689360636,-0.20175138038774237,0.05254623471193094
12542,6.184148890937483,1.0986122886681098,6.179768175579484,1.0982857543493512,-0.5571872395918231,-0.45995737594466696
12543,6.1070228877422545,0.6931471805599453,6.888827269096618,1.0499415283055382,-1.058145946714099,0.05186242980841134
12544,3.6109179126442243,0.6931471805599453,5.923453336491439,-0.5146703813738428,-1.058145946714099,-0.6449730006691882
12545,4.330733340286331,1.0986122886681098,6.9091443138264115,-0.063474697660434,-0.5571872395918231,0.0665278730446009
12546,3.8501476017100584,1.0986122886681098,7.058328137461511,-0.3647161028497197,-0.5571872395918231,0.1742131651909502
12547,5.288267030694535,1.3862943611198906,5.952151829722441,0.5367278702916961,-0.20175138038774237,-0.6242575802406332
12548,5.117993812416755,0.6931471805599453,4.566429357671661,0.4299969804154047,-1.058145946714099,-1.6245130074077454
